filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,画像サイズ,35mm換算,曜日,日付,時間帯,土日_tf,場所
DSC02491,1,25,male,0,0,0,0,0.708,0.286,0.002,0.004,35.65950445,139.7004042,84,105,日,2019/12/8,3,1,スクランブル交差点
DSC02492,1,17,male,0,0,0,0,0.001,0.999,0,0,35.65949333,139.7003614,103,105,日,2019/12/8,3,1,スクランブル交差点
DSC02493,1,26,male,0,0,0,0,0,0.999,0,0.001,35.65947667,139.7003244,83,105,日,2019/12/8,3,1,スクランブル交差点
DSC02494,1,6,female,0,0,0,0,0.672,0.327,0,0,35.65948195,139.7002989,81,105,日,2019/12/8,3,1,スクランブル交差点
DSC02495,1,24,male,0,0.002,0,0,0.003,0.976,0.018,0,35.65926528,139.7003253,176,35,日,2019/12/8,3,1,スクランブル交差点
DSC02496,1,22,male,0,0,0,0,0,0.997,0.003,0,35.65930306,139.7003475,274,35,日,2019/12/8,3,1,スクランブル交差点
DSC02497,1,23,female,0,0,0,0,0.004,0.992,0.004,0,35.65953917,139.7004317,115,105,日,2019/12/8,3,1,スクランブル交差点
DSC02498,1,45,male,0,0.001,0,0,0.001,0.991,0.008,0,35.65955195,139.7004239,126,105,日,2019/12/8,3,1,スクランブル交差点
DSC02499,1,23,female,0.006,0.006,0.002,0,0.051,0.895,0.04,0,35.65952972,139.7004236,123,105,日,2019/12/8,3,1,スクランブル交差点
DSC02500,1,29,male,0,0,0,0,0.98,0.02,0,0,35.65950945,139.7004308,65,105,日,2019/12/8,3,1,スクランブル交差点
DSC02501,1,25,female,0,0,0,0,0.998,0.001,0,0,35.65948083,139.7004867,53,105,日,2019/12/8,3,1,スクランブル交差点
DSC02502,1,33,male,0.001,0,0,0,0.001,0.989,0.009,0,35.65946556,139.7004203,604,48,日,2019/12/8,3,1,スクランブル交差点
DSC02503,1,27,male,0,0.007,0,0,0.003,0.986,0.002,0.001,35.65944472,139.7004536,699,48,日,2019/12/8,3,1,スクランブル交差点
DSC02504,1,26,male,0,0,0,0,0.006,0.991,0.003,0,35.65941195,139.7004939,602,48,日,2019/12/8,3,1,スクランブル交差点
DSC02506,1,28,male,0.002,0.001,0.001,0,0.021,0.97,0.005,0.001,35.65968028,139.7006928,77,105,日,2019/12/8,3,1,スクランブル交差点
DSC02507,1,24,female,0,0,0,0,0,0.999,0,0,35.65968306,139.7006603,115,105,日,2019/12/8,3,1,スクランブル交差点
DSC02508,1,32,male,0,0,0,0,0.969,0.031,0,0,35.65967306,139.7006625,90,105,日,2019/12/8,3,1,スクランブル交差点
DSC02509,1,24,female,0,0,0,0,0,0.999,0.001,0,35.65966139,139.7006589,92,105,日,2019/12/8,3,1,スクランブル交差点
DSC02511,1,21,female,0.004,0,0,0,0,0.994,0.001,0.001,35.65966139,139.7006589,66,105,日,2019/12/8,3,1,スクランブル交差点
DSC02513,1,14,female,0,0,0,0,0,0.98,0.001,0.019,35.65959972,139.7004136,450,35,日,2019/12/8,3,1,スクランブル交差点
DSC02514,1,20,female,0,0,0,0,0,0.998,0.002,0,35.6595875,139.7004014,541,35,日,2019/12/8,3,1,スクランブル交差点
DSC02516,1,46,female,0,0,0,0,0.006,0.969,0.024,0,35.6595225,139.7003431,449,35,日,2019/12/8,3,1,スクランブル交差点
DSC02517,1,37,male,0,0,0,0,0,0.988,0.001,0.011,35.65965667,139.7005214,87,105,日,2019/12/8,3,1,スクランブル交差点
DSC02519,1,20,male,0,0,0,0,0.001,0.998,0.001,0,35.6596725,139.7005486,120,105,日,2019/12/8,3,1,スクランブル交差点
DSC02520,1,38,female,0,0,0,0,0,0.993,0,0.006,35.65971639,139.7005775,118,105,日,2019/12/8,3,1,スクランブル交差点
DSC02521,1,28,male,0.198,0,0,0,0,0.798,0.003,0.001,35.65971,139.7005958,64,105,日,2019/12/8,3,1,スクランブル交差点
DSC02522,1,25,female,0,0,0,0,0.003,0.991,0.005,0,35.65969222,139.7005489,113,35,日,2019/12/8,3,1,スクランブル交差点
DSC02523,1,23,female,0,0,0,0,0,0.977,0.001,0.022,35.65972167,139.7004572,131,35,日,2019/12/8,3,1,スクランブル交差点
DSC02524,1,19,male,0,0,0,0,0,0.998,0.001,0,35.65971556,139.7004367,245,35,日,2019/12/8,3,1,スクランブル交差点
DSC02525,1,28,male,0,0,0,0,0,0.996,0.003,0,35.65971278,139.7004186,159,35,日,2019/12/8,3,1,スクランブル交差点
DSC02527,1,15,male,0,0.001,0,0,0.392,0.607,0,0,35.65972278,139.7004381,110,35,日,2019/12/8,3,1,スクランブル交差点
DSC02528,1,21,female,0,0,0,0,1,0,0,0,35.65970056,139.7004556,197,35,日,2019/12/8,3,1,スクランブル交差点
DSC02529,1,18,male,0,0,0,0,0,0.999,0.001,0,35.65935083,139.7003892,273,35,日,2019/12/8,3,1,スクランブル交差点
DSC02530,1,18,male,0,0,0,0,0,0.994,0.002,0.004,35.65934667,139.7003933,616,35,日,2019/12/8,3,1,スクランブル交差点
DSC02531,1,19,male,0,0,0,0,0,0.989,0.01,0.001,35.65934056,139.7004406,479,35,日,2019/12/8,3,1,スクランブル交差点
DSC02532,1,18,female,0,0,0,0,0.988,0.012,0,0,35.65935639,139.7004231,386,35,日,2019/12/8,3,1,スクランブル交差点
DSC02533,1,25,male,0,0,0,0,0,0.998,0.001,0,35.6593925,139.7004189,334,35,日,2019/12/8,3,1,スクランブル交差点
DSC02534,1,18,female,0,0,0,0.008,0,0.852,0.002,0.137,35.65943361,139.7004206,522,34,日,2019/12/8,3,1,スクランブル交差点
DSC02535,1,19,male,0,0,0,0,0,1,0,0,35.65945667,139.7004206,270,35,日,2019/12/8,3,1,スクランブル交差点
DSC02537,1,34,male,0,0,0,0,0,0.996,0.004,0,35.65947278,139.7001944,270,35,日,2019/12/8,3,1,スクランブル交差点
DSC02538,1,21,female,0,0,0,0,0.022,0.974,0.004,0,35.6594275,139.700225,208,35,日,2019/12/8,3,1,スクランブル交差点
DSC02540,1,29,male,0,0,0,0,0,0.995,0.004,0,35.65919667,139.7003069,291,35,日,2019/12/8,3,1,スクランブル交差点
DSC02541,1,38,female,0,0,0,0,0,0.989,0.001,0.01,35.65914528,139.7003489,217,35,日,2019/12/8,3,1,スクランブル交差点
DSC02542,1,21,male,0,0,0,0,0.011,0.987,0.001,0,35.65917139,139.7003467,251,35,日,2019/12/8,3,1,スクランブル交差点
DSC02543,1,20,female,0,0,0,0.001,0,0.748,0.003,0.247,35.65921833,139.7003908,120,35,日,2019/12/8,3,1,スクランブル交差点
DSC02544,1,28,male,0,0,0,0,0.001,0.99,0.001,0.008,35.65922917,139.7004258,313,35,日,2019/12/8,3,1,スクランブル交差点
DSC02545,1,23,male,0,0.07,0,0,0.633,0.292,0.005,0,35.65930445,139.7008086,150,35,日,2019/12/8,3,1,スクランブル交差点
DSC02546,1,17,male,0,0,0,0,0,0.994,0.001,0.004,35.65929528,139.7009222,323,35,日,2019/12/8,3,1,スクランブル交差点
DSC02547,1,23,female,0,0,0,0.002,0.001,0.95,0.028,0.019,35.65926139,139.7009517,290,35,日,2019/12/8,3,1,スクランブル交差点
DSC02548,1,20,male,0,0,0,0,0.882,0.115,0.002,0,35.65924528,139.7009311,320,34,日,2019/12/8,3,1,スクランブル交差点
DSC02550,1,29,male,0,0,0,0,0,0.973,0.024,0.002,35.6590065,139.7007036,178,35,日,2019/12/8,3,1,スクランブル交差点
DSC02551,1,19,female,0,0,0,0,0,0.95,0.05,0,35.65921167,139.7005719,307,35,日,2019/12/8,3,1,スクランブル交差点
DSD06158-1218,1,21,female,0.001,0,0,0,0.001,0.914,0.08,0.004,35.65921864,139.7007635,44,35,水,2019/12/18,1,0,スクランブル交差点
DSD06160-1218,1,28,female,0,0,0,0,0,0.999,0.001,0,35.65922111,139.7004678,126,35,水,2019/12/18,1,0,スクランブル交差点
DSD06161-1218,1,27,female,0,0,0,0,0.974,0.018,0.007,0,35.65916445,139.7006292,464,35,水,2019/12/18,1,0,スクランブル交差点
DSD06162-1218,1,21,female,0.051,0.001,0.004,0.001,0,0.547,0.394,0.003,35.65926306,139.7004597,433,35,水,2019/12/18,1,0,スクランブル交差点
DSD06163-1218,1,42,female,0,0,0,0.001,0,0.497,0.001,0.501,35.65936167,139.7003917,216,35,水,2019/12/18,1,0,スクランブル交差点
DSD06164-1218,1,36,female,0.032,0.013,0,0,0,0.953,0.002,0,35.65942639,139.7003486,333,35,水,2019/12/18,1,0,スクランブル交差点
DSD06165-1218,1,22,female,0,0,0,0,0,0.988,0.012,0,35.65941,139.7003228,127,35,水,2019/12/18,1,0,スクランブル交差点
DSD06170-1218,1,36,male,0.028,0.034,0,0,0,0.917,0.021,0,35.65965,139.7002728,200,35,水,2019/12/18,1,0,スクランブル交差点
DSD06171-1218,1,33,male,0,0.001,0,0,0,0.991,0.007,0,35.65957778,139.7002669,150,35,水,2019/12/18,1,0,スクランブル交差点
DSD06172-1218,1,29,male,0,0,0,0,0,0.5,0.499,0,35.65963278,139.7004342,131,35,水,2019/12/18,1,0,スクランブル交差点
DSD06173-1218,1,36,male,0,0,0,0,0,0.998,0.002,0,35.65962917,139.7004392,48,35,水,2019/12/18,1,0,スクランブル交差点
DSD06180-1218,1,14,female,0,0,0,0,1,0,0,0,35.6596975,139.70045,365,35,水,2019/12/18,1,0,スクランブル交差点
DSD06181-1218,1,20,female,0,0,0,0,0,0.999,0,0.001,35.65976139,139.7003719,49,35,水,2019/12/18,1,0,スクランブル交差点
DSD06187-1218,1,69,male,0,0,0,0,0.065,0.932,0.002,0,35.65942028,139.7006064,47,35,水,2019/12/18,1,0,スクランブル交差点
DSD06188-1218,1,23,female,0,0,0,0,0,0.995,0.005,0,35.65941556,139.7006072,191,35,水,2019/12/18,1,0,スクランブル交差点
DSD06189-1218,1,30,male,0,0,0,0,0,0.744,0.256,0,35.65939361,139.7005864,166,35,水,2019/12/18,1,0,スクランブル交差点
DSD06259-1218,1,17,female,0,0,0,0,0.002,0.994,0.001,0.004,35.65952389,139.7003144,289,35,水,2019/12/18,2,0,スクランブル交差点
DSD06260-1218,1,41,male,0,0,0,0,0.014,0.985,0,0,35.65950278,139.7003258,219,35,水,2019/12/18,2,0,スクランブル交差点
DSD06261-1218,1,20,female,0,0,0,0,0,0.995,0.005,0,35.65948945,139.7003019,276,35,水,2019/12/18,2,0,スクランブル交差点
DSD06267-1218,1,25,male,0,0,0,0,0,0.911,0.088,0,35.65957945,139.7003561,354,35,水,2019/12/18,2,0,スクランブル交差点
DSD06268-1218,1,19,male,0,0,0,0,0,0.999,0.001,0,35.65956361,139.7002494,134,35,水,2019/12/18,2,0,スクランブル交差点
DSD06270-1218,1,22,male,0,0.001,0,0,0.063,0.936,0,0,35.65962,139.7004767,233,35,水,2019/12/18,2,0,スクランブル交差点
DSD06272-1218,1,38,female,0.001,0.001,0.001,0.007,0.004,0.296,0.01,0.68,35.65957639,139.7003861,45,35,水,2019/12/18,2,0,スクランブル交差点
DSD06275-1218,1,37,male,0,0,0,0,0,0.996,0.004,0,35.65962,139.7006453,133,35,水,2019/12/18,2,0,スクランブル交差点
DSD06276-1218,1,39,female,0.001,0.004,0.003,0,0.001,0.92,0.069,0.001,35.6596875,139.70057,315,35,水,2019/12/18,2,0,スクランブル交差点
DSD06277-1218,1,18,male,0,0,0,0,0.995,0.004,0,0,35.65967472,139.7005544,299,35,水,2019/12/18,2,0,スクランブル交差点
DSD06278-1218,1,43,male,0,0,0,0,0,0.991,0.009,0,35.65951222,139.7002839,52,35,水,2019/12/18,2,0,スクランブル交差点
DSD06280-1218,1,19,male,0,0,0,0,0,0.994,0.006,0,35.65940556,139.7002467,194,35,水,2019/12/18,2,0,スクランブル交差点
DSD06281-1218,1,20,female,0,0,0,0,1,0,0,0,35.65951195,139.700645,222,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,2,24,male,0.001,0.002,0,0,0.009,0.972,0.015,0,35.65958889,139.7004944,76,70,土,2019/12/21,1,1,スクランブル交差点
A7300002-1221-2,2,22,female,0,0,0,0,0.998,0.002,0,0,35.65959083,139.7005231,53,70,土,2019/12/21,1,1,スクランブル交差点
A7300003-1221-2,2,26,female,0,0,0,0.011,0,0.919,0.011,0.059,35.65962833,139.700435,90,70,土,2019/12/21,1,1,スクランブル交差点
A7300004-1221-2,2,65,male,0,0,0,0,0.038,0.93,0.03,0.001,35.65954472,139.7003181,92,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,2,44,male,0,0,0,0,0,0.985,0.015,0,35.6595675,139.7005142,58,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,2,48,male,0.005,0.001,0.003,0,0,0.969,0.002,0.019,35.65960778,139.7006486,106,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,2,44,male,0,0.002,0.001,0,0.189,0.806,0.001,0,35.65939139,139.7005822,95,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,2,25,female,0,0,0,0,0,0.999,0,0.001,35.65938889,139.7006253,43,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,2,25,male,0.001,0,0,0,0.088,0.909,0,0,35.65934195,139.7006131,92,70,土,2019/12/21,1,1,スクランブル交差点
A7300010-1221-2,2,26,male,0,0,0,0,0,0.977,0.023,0,35.65941472,139.700745,82,62,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,2,21,female,0,0,0,0,0,0.983,0.017,0,35.659445,139.7007353,60,70,土,2019/12/21,1,1,スクランブル交差点
A7300013-1221-2,2,27,male,0,0,0,0,0,0.981,0.001,0.018,35.65933639,139.700625,288,34,土,2019/12/21,1,1,スクランブル交差点
A7300018-1221-2,2,18,female,0,0,0,0,0,0.994,0.006,0,35.65934139,139.7003733,101,34,土,2019/12/21,1,1,スクランブル交差点
A7300019-1221-2,2,18,female,0,0.003,0,0,0.001,0.844,0,0.151,35.65935278,139.7002722,521,34,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,2,10,female,0,0,0,0,0,0.997,0.003,0,35.65957333,139.7003003,79,34,土,2019/12/21,1,1,スクランブル交差点
A7300022-1221-2,2,19,male,0,0.006,0,0,0.002,0.936,0.056,0,35.65957195,139.7002892,282,35,土,2019/12/21,1,1,スクランブル交差点
A7300023-1221-2,2,64,male,0,0.001,0,0,0.001,0.989,0.009,0,35.6595925,139.700295,88,35,土,2019/12/21,1,1,スクランブル交差点
A7300024-1221-2,2,31,female,0,0,0,0,0.934,0.066,0,0,35.65963139,139.7003433,266,35,土,2019/12/21,1,1,スクランブル交差点
A7300025-1221-2,2,38,male,0.004,0.002,0.002,0,0,0.754,0.237,0.001,35.65966445,139.7003867,237,35,土,2019/12/21,1,1,スクランブル交差点
A7300026-1221-2,2,20,female,0,0,0,0,0,1,0,0,35.65965945,139.7004233,359,35,土,2019/12/21,1,1,スクランブル交差点
A7300028-1221-2,2,19,female,0,0.001,0.002,0,0.001,0.992,0.003,0.001,35.659705,139.7005703,330,35,土,2019/12/21,1,1,スクランブル交差点
A7300029-1221-2,2,21,male,0,0.003,0,0,0,0.992,0.003,0.001,35.65969389,139.7006294,75,36,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,2,18,female,0,0,0,0,0,0.994,0.006,0,35.65938445,139.7006889,88,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,2,22,female,0,0,0,0,0,0.837,0.162,0,35.65934806,139.7007142,235,36,土,2019/12/21,1,1,スクランブル交差点
A7300035-1221-2,2,51,male,0.001,0,0.001,0,0.002,0.991,0.004,0,35.65932778,139.7007017,186,36,土,2019/12/21,1,1,スクランブル交差点
A7300036-1221-2,2,39,male,0,0,0,0,0.536,0.462,0.001,0,35.65931,139.7007233,117,36,土,2019/12/21,1,1,スクランブル交差点
A7300038-1221-2,2,17,male,0,0,0,0,0.195,0.805,0,0,35.65923611,139.7006869,196,36,土,2019/12/21,1,1,スクランブル交差点
A7300039-1221-2,2,59,female,0,0.002,0,0,0.534,0.465,0,0,35.65926222,139.7006567,150,36,土,2019/12/21,1,1,スクランブル交差点
A7300040-1221-2,2,18,female,0.002,0.001,0.001,0.001,0.164,0.817,0.006,0.009,35.65933556,139.7006372,256,36,土,2019/12/21,1,1,スクランブル交差点
A7300043-1221-2,2,16,male,0.001,0.001,0,0,0,0.992,0.006,0,35.65953028,139.7005356,104,36,土,2019/12/21,1,1,スクランブル交差点
A7300044-1221-2,2,30,male,0,0,0,0,0,0.998,0.001,0.001,35.6596225,139.7005406,204,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,2,19,female,0,0,0,0,0,0.912,0.088,0,35.65921611,139.7008472,107,36,土,2019/12/21,1,1,スクランブル交差点
A7300046-1221-2,2,7,female,0,0,0,0,0,1,0,0,35.65924028,139.7008219,137,37,土,2019/12/21,1,1,スクランブル交差点
A7300047-1221-2,2,21,female,0,0,0,0,0,0.535,0.464,0,35.65922139,139.7008669,193,37,土,2019/12/21,1,1,スクランブル交差点
A7300048-1221-2,2,20,female,0.009,0,0,0,0,0.987,0.003,0,35.65923195,139.7008544,178,37,土,2019/12/21,1,1,スクランブル交差点
A7300049-1221-2,2,17,female,0,0,0,0,0,0.967,0.032,0.001,35.65921139,139.7008458,236,36,土,2019/12/21,1,1,スクランブル交差点
A7300050-1221-2,2,24,female,0.001,0.003,0.025,0,0.028,0.327,0.615,0,35.65920528,139.7008344,158,37,土,2019/12/21,1,1,スクランブル交差点
A7300051-1221-2,2,30,male,0,0,0,0,0,1,0,0,35.65919695,139.7008589,143,37,土,2019/12/21,1,1,スクランブル交差点
A7300053-1221-2,2,19,male,0,0,0,0,0,0.998,0.002,0,35.65921945,139.7009356,212,37,土,2019/12/21,1,1,スクランブル交差点
A7300059-1221-2,2,22,female,0,0,0,0,0,0.998,0.002,0,35.65922556,139.7007281,339,37,土,2019/12/21,1,1,スクランブル交差点
A7300060-1221-2,2,18,female,0,0,0,0,0,0.991,0.008,0,35.65919111,139.7007189,83,37,土,2019/12/21,1,1,スクランブル交差点
A7300062-1221-2,2,63,male,0,0,0,0,0,0.975,0.006,0.019,35.6592275,139.7007033,353,37,土,2019/12/21,1,1,スクランブル交差点
A7300064-1221-2,2,44,female,0,0,0,0,0,0.994,0.002,0.004,35.659205,139.7002119,142,34,土,2019/12/21,1,1,スクランブル交差点
A7300065-1221-2,2,49,male,0,0,0,0,0,0.971,0.029,0,35.65917889,139.7002578,108,34,土,2019/12/21,1,1,スクランブル交差点
A7300067-1221-2,2,28,male,0.001,0.002,0.001,0,0.095,0.895,0.004,0.001,35.65908083,139.7002617,222,34,土,2019/12/21,1,1,スクランブル交差点
A7300068-1221-2,2,18,male,0,0,0,0,0,0.986,0.001,0.013,35.659075,139.7002697,66,34,土,2019/12/21,1,1,スクランブル交差点
A7300069-1221-2,2,40,male,0,0,0,0,0,0.991,0.009,0,35.65911972,139.7002336,102,34,土,2019/12/21,1,1,スクランブル交差点
A7300070-1221-2,2,40,female,0,0,0,0,0,0.937,0.062,0,35.65917361,139.7002322,111,34,土,2019/12/21,1,1,スクランブル交差点
A7300074-1221-2,2,31,female,0,0,0,0,0.899,0.101,0,0,35.65934556,139.7002378,36,34,土,2019/12/21,1,1,スクランブル交差点
A7300075-1221-2,2,21,female,0.001,0,0,0,0,0.998,0.001,0,35.65931417,139.7002103,72,34,土,2019/12/21,1,1,スクランブル交差点
A7300076-1221-2,2,21,female,0,0.001,0.001,0.001,0.001,0.964,0.03,0.002,35.65926528,139.700195,215,34,土,2019/12/21,1,1,スクランブル交差点
DSC01441,2,25,male,0.776,0,0.027,0.004,0.013,0.001,0.016,0.163,35.65962847,139.6991469,146,105,土,2019/12/7,2,1,スクランブル交差点
DSC01442,2,48,male,0,0.001,0,0,0,0.854,0.145,0,35.65962847,139.6991469,150,105,土,2019/12/7,2,1,スクランブル交差点
DSC01443,2,32,male,0,0,0,0,0,0.999,0,0,35.65962847,139.6991469,143,105,土,2019/12/7,2,1,スクランブル交差点
DSC01444,2,20,male,0,0,0,0,0.002,0.996,0.001,0.001,35.65962847,139.6991469,106,105,土,2019/12/7,2,1,スクランブル交差点
DSC01445,2,20,female,0,0,0,0,0,0.999,0,0.001,35.65950111,139.7003308,114,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,2,30,female,0,0.001,0,0,0,0.978,0,0.022,35.65962056,139.7000589,59,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,2,22,male,0,0,0,0,0,0.981,0,0.019,35.65953139,139.7000864,241,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,2,18,female,0,0.001,0.001,0.003,0.004,0.736,0.232,0.023,35.65948333,139.7001108,157,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,2,18,male,0.001,0.001,0,0,0.053,0.935,0.009,0.001,35.65943639,139.7001444,335,32,土,2019/12/7,2,1,スクランブル交差点
DSC01450,2,49,female,0,0,0,0,0,0.993,0.001,0.005,35.65939695,139.70017,231,32,土,2019/12/7,2,1,スクランブル交差点
DSC01451,2,23,female,0.001,0.001,0.003,0.021,0.001,0.449,0.038,0.486,35.65935917,139.7002136,216,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,2,22,female,0,0,0,0,0.602,0.397,0.001,0,35.65976556,139.7004544,102,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,2,35,female,0,0.001,0,0,0,0.741,0.257,0,35.65977306,139.7004567,103,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,2,49,male,0.002,0,0,0.001,0,0.974,0.002,0.021,35.65976639,139.7004625,65,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,2,28,female,0,0,0,0,0.999,0,0,0,35.65974167,139.7004378,59,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,2,39,male,0.002,0,0,0,0,0.953,0.045,0,35.65973917,139.7004133,59,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,2,28,male,0,0,0,0,1,0,0,0,35.65966556,139.7003481,77,105,土,2019/12/7,2,1,スクランブル交差点
DSC01458,2,16,male,0,0,0,0,0,0.999,0.001,0,35.65956389,139.70026,97,38,土,2019/12/7,2,1,スクランブル交差点
DSC01459,2,21,female,0,0,0,0,0.991,0.009,0,0,35.65947639,139.700215,313,50,土,2019/12/7,2,1,スクランブル交差点
DSC01461,2,21,male,0,0,0,0,0,0.998,0.002,0,35.65946028,139.7002111,444,37,土,2019/12/7,2,1,スクランブル交差点
DSC01462,2,19,female,0,0,0,0,0,0.985,0.015,0,35.65945195,139.7002003,188,34,土,2019/12/7,2,1,スクランブル交差点
DSC01463,2,23,female,0,0,0,0,0,0.976,0.024,0,35.65946195,139.7001992,318,27,土,2019/12/7,2,1,スクランブル交差点
DSC01464,2,25,male,0.003,0.002,0.001,0,0.002,0.979,0.011,0.001,35.65946583,139.7001919,140,40,土,2019/12/7,2,1,スクランブル交差点
DSC01465,2,36,male,0.001,0.211,0,0,0.002,0.784,0.002,0,35.65952583,139.7003619,83,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,2,19,female,0,0,0,0,0,1,0,0,35.65951028,139.7003717,80,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,2,19,male,0,0,0,0,0.005,0.992,0.003,0,35.65954556,139.7002856,91,71,土,2019/12/7,2,1,スクランブル交差点
DSC01469,2,25,female,0,0,0,0,0,0.998,0.001,0,35.65955861,139.700285,72,71,土,2019/12/7,2,1,スクランブル交差点
DSC01470,2,34,male,0,0,0,0,0,0.998,0,0.001,35.65958167,139.7002822,110,103,土,2019/12/7,2,1,スクランブル交差点
DSC01472,2,20,male,0,0.001,0,0,0.001,0.994,0.004,0,35.65968639,139.7002853,98,35,土,2019/12/7,2,1,スクランブル交差点
DSC01473,2,28,male,0,0,0,0,0,0.993,0.006,0,35.65970556,139.7002764,124,35,土,2019/12/7,2,1,スクランブル交差点
